url,texto_bruto,texto_limpo
https://g1.globo.com/politica/noticia/2026/04/01/lula-envia-ao-senado-indicacao-de-jorge-messias-para-a-vaga-de-barroso-no-stf-veja-proximos-passos.ghtml,"Planalto diz que Lula vai enviar ao Senado indicação de Jorge Messias ao STF; veja próximos passos Indicado vai passar por uma sabatina na CCJ. Além disso, nome passa por votação tanto na comissão quanto no plenário do Senado. Se aprovado, ministro toma posse no STF. Por Fernanda Vivas, Kellen Barreto, TV Globo e g1 — Brasília 01/04/2026 00h05    Atualizado  01/04/2026 Lula envia ao Senado indicação de Messias como novo ministro do STF A Secretaria de Comunicação da Presidência afirmou que o presidente Luiz Inácio Lula da Silva (PT) vai enviar a mensagem que comunica o Senado Federal da indicação do advogado-geral da União, Jorge Messias, para ocupar uma vaga no Supremo Tribunal Federal (STF). Atualização: a Secom informou que o presidente Lula enviaria, ainda na terça-feira (31), a mensagem formalizando a indicação. Esta reportagem foi originalmente publicada seguindo essa informação. No entanto, na manhã desta quarta (1º), o Senado afirmou que ainda não tinha recebido o documento. O texto foi atualizado às 7h08. Com a escolha de Messias para o cargo de ministro no STF, caberá agora ao Senado avaliar a indicação. Se aprovado pelo Poder Legislativo, o novo magistrado vai tomar posse na Corte, em data ainda a ser marcada. Uma das cadeiras de ministro do Supremo está vaga desde outubro do ano passado, quando o então ministro Luís Roberto Barroso anunciou a aposentadoria. Em novembro de 2025, o presidente Lula anunciou a escolha de Messias. No entanto, naquele momento, não enviou a mensagem com a indicação ao Congresso. Foram 130 dias entre a declaração do presidente e a formalização do pedido. Agora, o envio da indicação ao Senado permite o início do processo de votação da indicação na Casa Legislativa, que segue regras previstas na Constituição e no regimento do Senado. Veja como funciona a indicação e nomeação dos ministros do STF: O presidente da República envia uma mensagem ao presidente do Senado Federal com a indicação – o documento também é publicado no Diário Oficial da União.Uma vez recebido no Senado, o documento é encaminhado à comissão competente para analisar – no caso, a Comissão de Constituição e Justiça (CCJ);Na CCJ, o presidente da comissão indica um relator para cuidar do tema.O relator apresenta um relatório, a ser analisado pelos demais colegas do colegiado.Haverá uma sabatina na CCJ, na qual o indicado responde a perguntas dos parlamentares.O relatório é votado e, se aprovado, em votação secreta, torna-se o parecer da comissão.Aprovado o nome na CCJ, o parecer é enviado ao plenário do Senado.O Senado aprecia a indicação em votação secreta. Para ser aprovada, é necessário o aval da maioria absoluta dos parlamentares (41 votos ""sim"").O presidente do Senado encaminha o resultado da deliberação ao presidente da República.O decreto do presidente da República é publicado no Diário Oficial da União, o que viabiliza a posse.O STF marca a posse, que é realizada em uma cerimônia no plenário da Corte. Jorge Messias e David Alcolumbre — Foto: Wilton Junior/Estadão Conteúdo; Ton Molina/FotoArena/Estadão Conteúdo O novo ministro vai ocupar a vaga deixada pelo ministro Luís Roberto Barroso, que anunciou a aposentadoria da Corte no começo de outubro, depois de mais de 12 anos de atividade no tribunal. Encerrada a aprovação no Senado, o novo ministro tomará posse no Supremo e vai assumir o acervo de processos do ministro Barroso. Além disso, terá assento na Segunda Turma do tribunal. Atual AGU, Jorge Rodrigo Araújo Messias tem 45 anos e é natural de Pernambuco. Está no governo desde o início da terceira gestão Lula, em 2023. Saiba os principais pontos da trajetória de Jorge Messias: Tomou posse na AGU em 2023, no início do governo Lula. Antes mesmo da nova gestão começar, já integrava a equipe de transição;Servidor público desde 2007, com atuação em diversos órgãos do Executivo, como o Banco Central e o BNDES;É considerado um nome de confiança de Lula, com apoio de ministros do PT e da ala palaciana;Mantém relação próxima e leal com o presidente, desde os tempos do governo Dilma Rousseff. Formado em Direito pela Faculdade de Direito do Recife (UFPE), é mestre pela Universidade de Brasília (UnB). Ingressou na Advocacia-Geral da União como procurador da Fazenda Nacional, função voltada à cobrança de dívidas fiscais de contribuintes inadimplentes com a União. Ao longo da carreira, ocupou diversos cargos estratégicos no Executivo: foi subchefe para Assuntos Jurídicos da Presidência da República, secretário de Regulação e Supervisão da Educação Superior no Ministério da Educação e consultor jurídico nos ministérios da Educação e da Ciência, Tecnologia e Inovação. Também atuou como procurador do Banco Central e do BNDES. Em 2022, integrou a equipe de transição do presidente eleito Lula. Foi anunciado para o comando da AGU em dezembro daquele ano e tomou posse em janeiro de 2023. A instituição tem papel central na assessoria jurídica da Presidência e na representação da União junto ao STF. Durante o governo Dilma Rousseff, Messias ocupou o cargo de subchefe para Assuntos Jurídicos (SAJ). Ficou conhecido nacionalmente após ter seu nome citado em uma conversa entre Dilma e Lula, interceptada pela Operação Lava Jato. Na gravação, seu nome foi ouvido como “Bessias”, por conta da qualidade do áudio. De segunda a sábado, as notícias que você não pode perder diretamente no seu e-mail. Para se inscrever, entre ou crie uma conta Globo gratuita. Apple, Google, Tesla: quais são e onde ficam big techs que Irã ameaça atacar Apple, Google, Tesla: quais são e onde ficam big techs que Irã ameaça atacar Do avião ao ovo: por que o petróleo afeta o preço de tudo? Do avião ao ovo: por que o petróleo afeta o preço de tudo? O ASSUNTO: o discurso de Lula e as estratégias para a corrida eleitoral O ASSUNTO: o discurso de Lula e as estratégias para a corrida eleitoral Nasa deve lançar hoje missão histórica de sobrevoo tripulado à Lua; saiba tudo Nasa deve lançar hoje missão histórica de sobrevoo tripulado à Lua; saiba tudo Brasil vence a Croácia em último teste antes da convocação para a Copa Brasil vence a Croácia em último teste antes da convocação para a Copa Veja como ficam os grupos com a definição das últimas vagas para a Copa Veja como ficam os grupos com a definição das últimas vagas para a Copa Indicação de Messias a vaga no STF: quais são os próximos passos? Indicação de Messias a vaga no STF: quais são os próximos passos?",planalto diz que lula vai enviar ao senado indicação de jorge messias ao stf veja próximos passos indicado vai passar por uma sabatina na ccj. além disso nome passa por votação tanto na comissão quanto no plenário do senado. se aprovado ministro toma posse no stf. por fernanda vivas kellen barreto tv globo e g1 brasília 01042026 00h05 atualizado 01042026 lula envia ao senado indicação de messias como novo ministro do stf a secretaria de comunicação da presidência afirmou que o presidente luiz inácio lula da silva pt vai enviar a mensagem que comunica o senado federal da indicação do advogadogeral da união jorge messias para ocupar uma vaga no supremo tribunal federal stf. atualização a secom informou que o presidente lula enviaria ainda na terçafeira 31 a mensagem formalizando a indicação. esta reportagem foi originalmente publicada seguindo essa informação. no entanto na manhã desta quarta 1 o senado afirmou que ainda não tinha recebido o documento. o texto foi atualizado s 7h08. com a escolha de messias para o cargo de ministro no stf caberá agora ao senado avaliar a indicação. se aprovado pelo poder legislativo o novo magistrado vai tomar posse na corte em data ainda a ser marcada. uma das cadeiras de ministro do supremo está vaga desde outubro do ano passado quando o então ministro luís roberto barroso anunciou a aposentadoria. em novembro de 2025 o presidente lula anunciou a escolha de messias. no entanto naquele momento não enviou a mensagem com a indicação ao congresso. foram 130 dias entre a declaração do presidente e a formalização do pedido. agora o envio da indicação ao senado permite o início do processo de votação da indicação na casa legislativa que segue regras previstas na constituição e no regimento do senado. veja como funciona a indicação e nomeação dos ministros do stf o presidente da república envia uma mensagem ao presidente do senado federal com a indicação o documento também é publicado no diário oficial da união.uma vez recebido no senado o documento é encaminhado comissão competente para analisar no caso a comissão de constituição e justiça ccjna ccj o presidente da comissão indica um relator para cuidar do tema.o relator apresenta um relatório a ser analisado pelos demais colegas do colegiado.haverá uma sabatina na ccj na qual o indicado responde a perguntas dos parlamentares.o relatório é votado e se aprovado em votação secreta tornase o parecer da comissão.aprovado o nome na ccj o parecer é enviado ao plenário do senado.o senado aprecia a indicação em votação secreta. para ser aprovada é necessário o aval da maioria absoluta dos parlamentares 41 votos sim.o presidente do senado encaminha o resultado da deliberação ao presidente da república.o decreto do presidente da república é publicado no diário oficial da união o que viabiliza a posse.o stf marca a posse que é realizada em uma cerimônia no plenário da corte. jorge messias e david alcolumbre foto wilton juniorestadão conteúdo ton molinafotoarenaestadão conteúdo o novo ministro vai ocupar a vaga deixada pelo ministro luís roberto barroso que anunciou a aposentadoria da corte no começo de outubro depois de mais de 12 anos de atividade no tribunal. encerrada a aprovação no senado o novo ministro tomará posse no supremo e vai assumir o acervo de processos do ministro barroso. além disso terá assento na segunda turma do tribunal. atual agu jorge rodrigo araújo messias tem 45 anos e é natural de pernambuco. está no governo desde o início da terceira gestão lula em 2023. saiba os principais pontos da trajetória de jorge messias tomou posse na agu em 2023 no início do governo lula. antes mesmo da nova gestão começar já integrava a equipe de transiçãoservidor público desde 2007 com atuação em diversos órgãos do executivo como o banco central e o bndesé considerado um nome de confiança de lula com apoio de ministros do pt e da ala palacianamantém relação próxima e leal com o presidente desde os tempos do governo dilma rousseff. formado em direito pela faculdade de direito do recife ufpe é mestre pela universidade de brasília unb. ingressou na advocaciageral da união como procurador da fazenda nacional função voltada cobrança de dívidas fiscais de contribuintes inadimplentes com a união. ao longo da carreira ocupou diversos cargos estratégicos no executivo foi subchefe para assuntos jurídicos da presidência da república secretário de regulação e supervisão da educação superior no ministério da educação e consultor jurídico nos ministérios da educação e da ciência tecnologia e inovação. também atuou como procurador do banco central e do bndes. em 2022 integrou a equipe de transição do presidente eleito lula. foi anunciado para o comando da agu em dezembro daquele ano e tomou posse em janeiro de 2023. a instituição tem papel central na assessoria jurídica da presidência e na representação da união junto ao stf. durante o governo dilma rousseff messias ocupou o cargo de subchefe para assuntos jurídicos saj. ficou conhecido nacionalmente após ter seu nome citado em uma conversa entre dilma e lula interceptada pela operação lava jato. na gravação seu nome foi ouvido como bessias por conta da qualidade do áudio. de segunda a sábado as notícias que você não pode perder diretamente no seu email. para se inscrever entre ou crie uma conta globo gratuita. apple google tesla quais são e onde ficam big techs que irã ameaça atacar apple google tesla quais são e onde ficam big techs que irã ameaça atacar do avião ao ovo por que o petróleo afeta o preço de tudo do avião ao ovo por que o petróleo afeta o preço de tudo o assunto o discurso de lula e as estratégias para a corrida eleitoral o assunto o discurso de lula e as estratégias para a corrida eleitoral nasa deve lançar hoje missão histórica de sobrevoo tripulado lua saiba tudo nasa deve lançar hoje missão histórica de sobrevoo tripulado lua saiba tudo brasil vence a croácia em último teste antes da convocação para a copa brasil vence a croácia em último teste antes da convocação para a copa veja como ficam os grupos com a definição das últimas vagas para a copa veja como ficam os grupos com a definição das últimas vagas para a copa indicação de messias a vaga no stf quais são os próximos passos indicação de messias a vaga no stf quais são os próximos passos
